seed_sensib,sim_name,annee_sensib,nb_fp,nb_agregats,nb_chateaux,nb_grands_chateaux,nb_eglises,nb_eglises_paroissiales,distance_eglises_sensib,distance_eglises_paroissiales_sensib,prop_fp_isoles_sensib,ratio_charge_fiscale_sensib,sensibility_parameter,sensibility_value
"0.7592695246618789",6_5_1_SensibAna,"1200",40000,237,47,18,348,327,1526,1536,0.320125,2.29545,min_s_distance_chateau,"0.001"
"0.41588895935656534",6_5_1_SensibAna,"1200",40000,249,51,13,354,335,1563,1587,0.30305,2.353575,coef_redevances,"10"
"0.7592695246618789",6_5_1_SensibAna,"1200",40000,241,55,19,348,328,1364,1406,0.315525,2.317925,min_s_distance_chateau,"0.001"
"0.7930383434156961",6_5_1_SensibAna,"1200",40000,243,52,13,358,339,1505,1552,0.2973,2.2721,coef_redevances,"10"
"0.7930383434156961",6_5_1_SensibAna,"1200",40000,254,54,20,364,349,1508,1519,0.2898,2.358325,coef_redevances,"10"
"0.7993399132336316",6_5_1_SensibAna,"1200",40000,234,50,19,344,324,1463,1489,0.31045,2.359425,coef_redevances,"10"
"0.7993399132336316",6_5_1_SensibAna,"1200",40000,229,53,12,353,328,1376,1396,0.30875,2.381575,coef_redevances,"10"
"0.36817425548433",6_5_1_SensibAna,"1200",40000,251,56,16,356,338,1494,1471,0.308,2.4125,coef_redevances,"10"
"0.36817425548433",6_5_1_SensibAna,"1200",40000,234,57,18,371,352,1310,1267,0.3043,2.364725,coef_redevances,"10"
"0.444335595114007",6_5_1_SensibAna,"1200",40000,240,54,16,360,340,1552,1557,0.311575,2.401725,min_s_distance_chateau,"0.001"
"0.444335595114007",6_5_1_SensibAna,"1200",40000,243,45,12,370,350,1529,1482,0.304825,2.332475,min_s_distance_chateau,"0.001"
"0.10629218591223955",6_5_1_SensibAna,"1200",40000,242,46,15,341,326,1512,1527,0.3191,2.321425,min_s_distance_chateau,"0.001"
"0.10629218591223955",6_5_1_SensibAna,"1200",40000,273,50,18,400,382,1350,1328,0.308525,2.35175,min_s_distance_chateau,"0.001"
"0.9530087327932416",6_5_1_SensibAna,"1200",40000,251,48,18,367,350,1339,1330,0.295225,2.3316,coef_redevances,"10"
"0.9530087327932416",6_5_1_SensibAna,"1200",40000,245,53,18,363,344,1586,1580,0.293775,2.362,coef_redevances,"10"
"0.5557009306434673",6_5_1_SensibAna,"1200",40000,264,50,14,361,351,1370,1353,0.297625,2.32385,coef_redevances,"10"
"0.5557009306434673",6_5_1_SensibAna,"1200",40000,246,45,12,355,331,1483,1508,0.317625,2.300525,coef_redevances,"10"
"0.44723060493220324",6_5_1_SensibAna,"1200",40000,249,42,9,359,339,1404,1414,0.3319,2.265425,min_s_distance_chateau,"0.001"
"0.44723060493220324",6_5_1_SensibAna,"1200",40000,243,46,11,364,350,1381,1398,0.312725,2.3009,min_s_distance_chateau,"0.001"
"0.2669696670128646",6_5_1_SensibAna,"1200",40000,268,48,14,373,363,1476,1464,0.295175,2.340875,min_s_distance_chateau,"0.01"
"0.2669696670128646",6_5_1_SensibAna,"1200",40000,229,51,13,351,329,1380,1380,0.31895,2.390225,min_s_distance_chateau,"0.01"
"0.04373558813682532",6_5_1_SensibAna,"1200",40000,257,45,12,351,341,1589,1609,0.305325,2.3557,coef_redevances,"15"
"0.04373558813682532",6_5_1_SensibAna,"1200",40000,239,50,16,337,321,1709,1749,0.302525,2.34705,coef_redevances,"15"
"0.24601576914844936",6_5_1_SensibAna,"1200",40000,254,45,17,355,343,1560,1549,0.297625,2.3367,min_s_distance_chateau,"0.01"
"0.24601576914844936",6_5_1_SensibAna,"1200",40000,238,48,13,380,361,1402,1417,0.295175,2.345675,min_s_distance_chateau,"0.01"
"0.685521174879326",6_5_1_SensibAna,"1200",40000,239,40,13,338,323,1515,1511,0.3193,2.3484,coef_redevances,"15"
"0.685521174879326",6_5_1_SensibAna,"1200",40000,246,45,15,361,349,1464,1460,0.296125,2.34865,coef_redevances,"15"
"0.9599791607897469",6_5_1_SensibAna,"1200",40000,243,49,10,342,322,1590,1616,0.306225,2.382975,min_s_distance_chateau,"0.01"
"0.9599791607897469",6_5_1_SensibAna,"1200",40000,256,49,14,356,342,1450,1452,0.300625,2.291675,min_s_distance_chateau,"0.01"
"0.8882165222122286",6_5_1_SensibAna,"1200",40000,237,45,13,356,340,1407,1417,0.30475,2.357475,min_s_distance_chateau,"0.01"
"0.8882165222122286",6_5_1_SensibAna,"1200",40000,246,48,12,355,337,1402,1404,0.30345,2.3741,min_s_distance_chateau,"0.01"
"0.14260355712867345",6_5_1_SensibAna,"1200",40000,267,53,13,398,382,1463,1488,0.298175,2.366125,coef_redevances,"15"
