seed_sensib,sim_name,annee_sensib,nb_fp,nb_agregats,nb_chateaux,nb_grands_chateaux,nb_eglises,nb_eglises_paroissiales,distance_eglises_sensib,distance_eglises_paroissiales_sensib,prop_fp_isoles_sensib,ratio_charge_fiscale_sensib,sensibility_parameter,sensibility_value
"0.8648505230038166",6_5_1_SensibAna,"1200",40000,252,51,18,343,328,1571,1567,0.281025,2.30695,dist_minmax_chateau,"deplacement_positif"
"0.8648505230038166",6_5_1_SensibAna,"1200",40000,253,50,13,356,342,1538,1557,0.266,2.39825,dist_minmax_chateau,"deplacement_positif"
"0.8702599788479604",6_5_1_SensibAna,"1200",40000,259,53,13,344,329,1611,1626,0.2772,2.265475,dist_minmax_chateau,"augmentation_min"
"0.8702599788479604",6_5_1_SensibAna,"1200",40000,238,46,15,342,324,1588,1607,0.3101,2.309625,dist_minmax_chateau,"augmentation_min"
"0.5070637906338908",6_5_1_SensibAna,"1200",40000,242,47,12,348,333,1528,1541,0.32195,2.29115,dist_minmax_chateau,"reduction_max"
"0.5070637906338908",6_5_1_SensibAna,"1200",40000,254,54,18,331,316,1586,1566,0.32055,2.353625,dist_minmax_chateau,"reduction_max"
"0.0576107319997865",6_5_1_SensibAna,"1200",40000,248,46,14,371,357,1569,1584,0.309275,2.324125,dist_minmax_chateau,"reduction_max"
"0.0576107319997865",6_5_1_SensibAna,"1200",40000,252,66,24,335,322,1800,1846,0.3077,2.41475,dist_minmax_chateau,"reduction_max"
"0.4774130973925218",6_5_1_SensibAna,"1200",40000,262,53,20,354,347,1540,1533,0.30495,2.4464,dist_minmax_chateau,"reduction_max"
"0.4774130973925218",6_5_1_SensibAna,"1200",40000,265,56,19,367,355,1489,1516,0.29985,2.392025,dist_minmax_chateau,"reduction_max"
"0.4853072230717205",6_5_1_SensibAna,"1200",40000,232,48,16,354,333,1402,1391,0.32945,2.324175,dist_minmax_chateau,"reduction_max"
"0.4853072230717205",6_5_1_SensibAna,"1200",40000,276,49,12,364,349,1621,1609,0.304075,2.271275,dist_minmax_chateau,"reduction_max"
"0.4662550759896308",6_5_1_SensibAna,"1200",40000,252,44,14,361,339,1489,1469,0.324975,2.33995,dist_minmax_chateau,"reduction_max"
"0.4662550759896308",6_5_1_SensibAna,"1200",40000,244,44,13,336,323,1707,1702,0.31855,2.309675,dist_minmax_chateau,"reduction_max"
"0.9432914674700108",6_5_1_SensibAna,"1200",40000,265,50,16,364,357,1398,1390,0.3186,2.36875,dist_minmax_chateau,"reduction_max"
"0.9432914674700108",6_5_1_SensibAna,"1200",40000,235,47,16,349,334,1482,1489,0.32665,2.3126,dist_minmax_chateau,"reduction_max"
"0.7215208618293267",6_5_1_SensibAna,"1200",40000,251,49,17,354,344,1465,1486,0.318775,2.3394,dist_minmax_chateau,"reduction_max"
"0.7215208618293267",6_5_1_SensibAna,"1200",40000,256,49,12,347,339,1594,1610,0.311725,2.355625,dist_minmax_chateau,"reduction_max"
"0.11402798922049961",6_5_1_SensibAna,"1200",40000,264,44,15,356,345,1584,1608,0.31575,2.348125,dist_minmax_chateau,"reduction_max"
"0.11402798922049961",6_5_1_SensibAna,"1200",40000,260,46,17,380,362,1350,1339,0.324525,2.32295,dist_minmax_chateau,"reduction_max"
"0.06960692622126075",6_5_1_SensibAna,"1200",40000,250,54,12,359,345,1586,1622,0.288425,2.298675,dist_minmax_chateau,"augmentation_min"
"0.06960692622126075",6_5_1_SensibAna,"1200",40000,240,52,18,369,351,1420,1425,0.311675,2.3115,dist_minmax_chateau,"augmentation_min"
"0.892641885654453",6_5_1_SensibAna,"1200",40000,237,46,14,343,326,1573,1594,0.301625,2.356,dist_minmax_chateau,"augmentation_min"
"0.892641885654453",6_5_1_SensibAna,"1200",40000,256,51,15,358,341,1396,1411,0.290675,2.36515,dist_minmax_chateau,"augmentation_min"
"0.8117941899309967",6_5_1_SensibAna,"1200",40000,244,47,19,348,332,1455,1474,0.2915,2.373125,dist_minmax_chateau,"augmentation_min"
"0.8117941899309967",6_5_1_SensibAna,"1200",40000,231,51,14,330,308,1514,1500,0.31605,2.3357,dist_minmax_chateau,"augmentation_min"
"0.8902971171697072",6_5_1_SensibAna,"1200",40000,248,47,14,351,334,1378,1371,0.32195,2.30205,dist_minmax_chateau,"reduction_max"
"0.8902971171697072",6_5_1_SensibAna,"1200",40000,260,41,11,353,332,1436,1481,0.31565,2.294225,dist_minmax_chateau,"reduction_max"
"0.41782261399608656",6_5_1_SensibAna,"1200",40000,249,50,17,369,356,1470,1474,0.2965,2.359475,dist_minmax_chateau,"augmentation_min"
"0.41782261399608656",6_5_1_SensibAna,"1200",40000,260,52,14,354,339,1528,1557,0.302,2.280175,dist_minmax_chateau,"augmentation_min"
"0.9584773390055549",6_5_1_SensibAna,"1200",40000,254,45,10,372,352,1375,1377,0.301375,2.289025,rayon_minmax_zp_ps,"base"
"0.9584773390055549",6_5_1_SensibAna,"1200",40000,241,45,13,366,346,1389,1371,0.306875,2.2852,rayon_minmax_zp_ps,"base"
"0.9576328398858048",6_5_1_SensibAna,"1200",40000,252,47,10,345,332,1544,1568,0.310225,2.357775,dist_minmax_chateau,"augmentation_min"
"0.9576328398858048",6_5_1_SensibAna,"1200",40000,251,59,17,364,339,1445,1482,0.293525,2.395725,dist_minmax_chateau,"augmentation_min"
"0.5405676798571607",6_5_1_SensibAna,"1200",40000,244,42,15,377,356,1396,1404,0.29995,2.30755,dist_minmax_chateau,"augmentation_min"
"0.5405676798571607",6_5_1_SensibAna,"1200",40000,258,54,19,374,352,1534,1550,0.297475,2.316475,dist_minmax_chateau,"augmentation_min"
"0.49288589812945627",6_5_1_SensibAna,"1200",40000,235,42,14,366,339,1573,1566,0.3134,2.3285,dist_minmax_chateau,"augmentation_min"
"0.49288589812945627",6_5_1_SensibAna,"1200",40000,252,41,15,361,348,1576,1592,0.2965,2.393475,dist_minmax_chateau,"augmentation_min"
"0.6216851276869674",6_5_1_SensibAna,"1200",40000,249,50,13,337,318,1581,1623,0.294575,2.287325,dist_minmax_chateau,"augmentation_min"
"0.6216851276869674",6_5_1_SensibAna,"1200",40000,237,42,11,354,334,1636,1602,0.318225,2.356025,dist_minmax_chateau,"augmentation_min"
"0.3193487247132525",6_5_1_SensibAna,"1200",40000,230,46,16,348,329,1543,1525,0.315425,2.330025,dist_minmax_chateau,"augmentation_min"
"0.3193487247132525",6_5_1_SensibAna,"1200",40000,266,49,12,366,351,1513,1516,0.289425,2.28915,dist_minmax_chateau,"augmentation_min"
"0.11057944361773842",6_5_1_SensibAna,"1200",40000,240,50,13,367,345,1390,1410,0.306175,2.22325,rayon_minmax_zp_ps,"deplacement_negatif"
"0.11057944361773842",6_5_1_SensibAna,"1200",40000,251,56,15,336,322,1672,1703,0.2871,2.2948,rayon_minmax_zp_ps,"deplacement_negatif"
"0.5722396226324534",6_5_1_SensibAna,"1200",40000,241,53,20,363,347,1474,1488,0.2951,2.3901,rayon_minmax_zp_ps,"base"
"0.5722396226324534",6_5_1_SensibAna,"1200",40000,250,46,12,382,361,1452,1475,0.302125,2.378975,rayon_minmax_zp_ps,"base"
"0.7946831171842141",6_5_1_SensibAna,"1200",40000,228,45,17,372,350,1378,1414,0.31735,2.310125,rayon_minmax_zp_ps,"base"
"0.7946831171842141",6_5_1_SensibAna,"1200",40000,237,44,14,338,327,1445,1428,0.316975,2.317625,rayon_minmax_zp_ps,"base"
"0.8683340884287508",6_5_1_SensibAna,"1200",40000,255,44,13,361,347,1346,1346,0.30375,2.3112,rayon_minmax_zp_ps,"base"
"0.8683340884287508",6_5_1_SensibAna,"1200",40000,255,55,15,360,347,1650,1657,0.28585,2.34105,rayon_minmax_zp_ps,"base"
"0.22506478430252086",6_5_1_SensibAna,"1200",40000,239,47,16,348,343,1551,1539,0.310875,2.3133,rayon_minmax_zp_ps,"base"
"0.22506478430252086",6_5_1_SensibAna,"1200",40000,248,46,14,353,332,1588,1596,0.303825,2.314125,rayon_minmax_zp_ps,"base"
"0.7025091396163846",6_5_1_SensibAna,"1200",40000,244,54,9,373,347,1410,1439,0.294125,2.3308,rayon_minmax_zp_ps,"base"
"0.7025091396163846",6_5_1_SensibAna,"1200",40000,247,44,14,357,345,1532,1530,0.299575,2.3155,rayon_minmax_zp_ps,"base"
"0.6479871766235654",6_5_1_SensibAna,"1200",40000,267,48,15,384,368,1396,1410,0.299825,2.365225,rayon_minmax_zp_ps,"base"
"0.6479871766235654",6_5_1_SensibAna,"1200",40000,245,46,13,368,347,1451,1434,0.30245,2.3347,rayon_minmax_zp_ps,"base"
"0.06953421480703192",6_5_1_SensibAna,"1200",40000,249,51,15,360,336,1568,1612,0.30575,2.3653,rayon_minmax_zp_ps,"base"
"0.06953421480703192",6_5_1_SensibAna,"1200",40000,244,55,19,346,332,1535,1541,0.301675,2.39785,rayon_minmax_zp_ps,"base"
"0.7290605101100499",6_5_1_SensibAna,"1200",40000,233,49,15,354,335,1418,1397,0.307825,2.338675,rayon_minmax_zp_ps,"base"
"0.7290605101100499",6_5_1_SensibAna,"1200",40000,230,38,13,340,318,1537,1557,0.3209,2.269725,rayon_minmax_zp_ps,"base"
"0.14474007959722035",6_5_1_SensibAna,"1200",40000,244,49,17,373,357,1407,1446,0.30225,2.261425,rayon_minmax_zp_ps,"deplacement_negatif"
"0.14474007959722035",6_5_1_SensibAna,"1200",40000,243,47,17,378,360,1431,1416,0.3079,2.30565,rayon_minmax_zp_ps,"deplacement_negatif"
"0.23093539425744136",6_5_1_SensibAna,"1200",40000,267,40,12,356,346,1483,1480,0.3039,2.23335,rayon_minmax_zp_ps,"deplacement_negatif"
"0.23093539425744136",6_5_1_SensibAna,"1200",40000,252,43,10,376,364,1541,1552,0.3013,2.2477,rayon_minmax_zp_ps,"deplacement_negatif"
"0.9226839340561045",6_5_1_SensibAna,"1200",40000,251,37,12,374,358,1485,1459,0.29665,2.1972,rayon_minmax_zp_ps,"deplacement_negatif"
"0.9226839340561045",6_5_1_SensibAna,"1200",40000,244,62,17,337,319,1571,1596,0.302375,2.253875,rayon_minmax_zp_ps,"deplacement_negatif"
"0.28606902019650293",6_5_1_SensibAna,"1200",40000,244,40,15,338,323,1629,1654,0.309525,2.2618,rayon_minmax_zp_ps,"deplacement_negatif"
"0.28606902019650293",6_5_1_SensibAna,"1200",40000,246,55,17,360,345,1338,1330,0.30445,2.319675,rayon_minmax_zp_ps,"deplacement_negatif"
"0.6246239198339363",6_5_1_SensibAna,"1200",40000,251,44,14,335,317,1614,1634,0.31145,3.138725,rayon_minmax_zp_ps,"deplacement_positif"
"0.6246239198339363",6_5_1_SensibAna,"1200",40000,241,45,14,343,334,1553,1557,0.305125,2.9902,rayon_minmax_zp_ps,"deplacement_positif"
"0.5716316942934854",6_5_1_SensibAna,"1200",40000,239,46,16,366,348,1354,1358,0.3104,2.306325,rayon_minmax_zp_ps,"base"
"0.5716316942934854",6_5_1_SensibAna,"1200",40000,254,51,13,349,327,1532,1511,0.304925,2.3488,rayon_minmax_zp_ps,"base"
"0.17078045355030957",6_5_1_SensibAna,"1200",40000,234,51,14,333,318,1514,1466,0.321125,2.2679,rayon_minmax_zp_ps,"deplacement_negatif"
"0.17078045355030957",6_5_1_SensibAna,"1200",40000,255,47,13,380,360,1356,1362,0.311275,2.262825,rayon_minmax_zp_ps,"deplacement_negatif"
"0.17688576513770604",6_5_1_SensibAna,"1200",40000,241,43,11,362,341,1513,1526,0.3031,2.20765,rayon_minmax_zp_ps,"deplacement_negatif"
"0.17688576513770604",6_5_1_SensibAna,"1200",40000,239,48,13,370,348,1402,1360,0.325025,2.318675,rayon_minmax_zp_ps,"deplacement_negatif"
"0.25888365136700675",6_5_1_SensibAna,"1200",40000,259,57,17,358,341,1540,1542,0.300975,2.300025,rayon_minmax_zp_ps,"deplacement_negatif"
"0.25888365136700675",6_5_1_SensibAna,"1200",40000,224,53,16,337,321,1454,1469,0.320775,2.302575,rayon_minmax_zp_ps,"deplacement_negatif"
"0.10461732495924148",6_5_1_SensibAna,"1200",40000,224,39,16,333,315,1398,1391,0.329675,2.312225,rayon_minmax_zp_ps,"deplacement_negatif"
"0.10461732495924148",6_5_1_SensibAna,"1200",40000,256,43,15,351,340,1526,1546,0.2999,2.260325,rayon_minmax_zp_ps,"deplacement_negatif"
"0.1344777779594155",6_5_1_SensibAna,"1200",40000,245,38,12,337,320,1495,1467,0.312,2.136525,rayon_minmax_zp_ps,"reduction_max"
"0.1344777779594155",6_5_1_SensibAna,"1200",40000,243,44,15,336,320,1606,1611,0.302725,2.204775,rayon_minmax_zp_ps,"reduction_max"
"0.7474311050222369",6_5_1_SensibAna,"1200",40000,257,47,12,357,343,1575,1607,0.302,2.2961,rayon_minmax_zp_ps,"deplacement_negatif"
"0.7474311050222369",6_5_1_SensibAna,"1200",40000,255,49,20,376,361,1502,1497,0.30195,2.297525,rayon_minmax_zp_ps,"deplacement_negatif"
"0.05132399762568829",6_5_1_SensibAna,"1200",40000,238,46,13,348,342,1555,1558,0.30485,3.02015,rayon_minmax_zp_ps,"deplacement_positif"
"0.05132399762568829",6_5_1_SensibAna,"1200",40000,242,53,20,355,334,1412,1445,0.31445,2.98755,rayon_minmax_zp_ps,"deplacement_positif"
"0.4336188467488924",6_5_1_SensibAna,"1200",40000,240,50,15,348,331,1466,1507,0.30415,3.1359,rayon_minmax_zp_ps,"deplacement_positif"
"0.4336188467488924",6_5_1_SensibAna,"1200",40000,241,49,13,336,324,1603,1632,0.30385,3.059875,rayon_minmax_zp_ps,"deplacement_positif"
"0.5631277947275517",6_5_1_SensibAna,"1200",40000,255,46,11,380,365,1440,1426,0.2909,2.9787,rayon_minmax_zp_ps,"deplacement_positif"
"0.5631277947275517",6_5_1_SensibAna,"1200",40000,252,56,20,344,333,1531,1565,0.29745,3.206625,rayon_minmax_zp_ps,"deplacement_positif"
